iri	VeryPositive	Positive	Neutral	Negative	VeryNegative	count
http://purl.obolibrary.org/obo/DOID_0080304	18.0	35.0	12.0	24.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0111501	1.0	4.0	30.0	56.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0110364	1.0	3.0	21.0	63.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0080019	2.6666666666666665	7.0	20.333333333333332	55.666666666666664	14.666666666666666	3
http://purl.obolibrary.org/obo/DOID_891	1.3333333333333333	2.1666666666666665	18.166666666666668	56.0	22.333333333333332	12
http://purl.obolibrary.org/obo/DOID_0111956	1.0	2.0	22.0	61.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0111046	1.0	1.0	14.0	49.0	34.0	1
http://purl.obolibrary.org/obo/DOID_0111279	2.0	4.0	14.0	63.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0110395	1.0	3.0	21.0	63.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0060309	1.4339622641509433	1.9245283018867925	15.584905660377359	48.39622641509434	32.58490566037736	53
http://purl.obolibrary.org/obo/DOID_864	2.3333333333333335	7.0	22.666666666666668	55.666666666666664	11.666666666666666	3
http://purl.obolibrary.org/obo/DOID_0110249	2.0	4.0	16.0	64.0	14.0	1
http://purl.obolibrary.org/obo/DOID_3458	3.6	8.0	15.133333333333333	50.6	22.8	15
http://purl.obolibrary.org/obo/DOID_4851	2.5	6.5	29.25	48.0	13.75	4
http://purl.obolibrary.org/obo/DOID_5531	5.0	11.0	16.0	54.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0110934	1.0	3.0	23.0	61.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0050438	1.0	1.0	14.0	49.0	35.0	1
http://purl.obolibrary.org/obo/DOID_6682	2.0	7.0	34.0	49.0	8.0	1
http://purl.obolibrary.org/obo/DOID_7048	1.0	3.0	24.0	57.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0111304	3.0	7.0	18.0	58.0	15.0	1
http://purl.obolibrary.org/obo/DOID_3196	1.0	1.0	15.0	64.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0080889	5.0	30.0	42.0	20.0	4.0	1
http://purl.obolibrary.org/obo/DOID_9856	1.6666666666666667	4.333333333333333	14.666666666666666	36.0	43.333333333333336	3
http://purl.obolibrary.org/obo/DOID_14780	2.0	2.0	7.0	37.0	51.0	1
http://purl.obolibrary.org/obo/DOID_2365	6.333333333333333	23.666666666666668	18.666666666666668	37.0	14.333333333333334	3
http://purl.obolibrary.org/obo/DOID_0050807	1.0	1.0	9.0	58.0	30.0	1
http://purl.obolibrary.org/obo/DOID_10794	2.0	8.0	32.333333333333336	49.333333333333336	7.666666666666667	3
http://purl.obolibrary.org/obo/DOID_0060669	6.25	16.5	18.5	41.75	17.0	4
http://purl.obolibrary.org/obo/DOID_11920	3.4	11.4	29.0	45.0	11.4	5
http://purl.obolibrary.org/obo/DOID_0050853	2.0	2.0	13.0	54.0	29.0	1
http://purl.obolibrary.org/obo/DOID_0040061	2.0	10.0	33.0	47.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0111229	2.2	6.333333333333333	22.0	55.8	12.933333333333334	15
http://purl.obolibrary.org/obo/DOID_0080386	2.0	4.0	22.0	59.0	13.0	1
http://purl.obolibrary.org/obo/DOID_635	4.0	18.0	32.0	39.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0111707	1.0	2.0	19.0	59.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0112001	1.0	1.0	12.0	59.0	27.0	1
http://purl.obolibrary.org/obo/DOID_3606	8.0	28.0	29.0	27.0	7.0	1
http://purl.obolibrary.org/obo/DOID_11629	1.0	1.0	9.0	56.0	33.0	1
http://purl.obolibrary.org/obo/DOID_0112116	1.0	4.0	30.0	56.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0111418	1.0	3.0	20.0	61.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0050848	1.0	0.0	5.0	21.0	74.0	1
http://purl.obolibrary.org/obo/DOID_0060901	1.0	1.0	16.0	58.0	24.0	1
http://purl.obolibrary.org/obo/DOID_0080550	3.0	6.0	17.0	58.0	16.0	1
http://purl.obolibrary.org/obo/DOID_5590	14.0	39.0	21.0	20.0	6.0	1
http://purl.obolibrary.org/obo/DOID_0110682	4.0	9.0	17.0	55.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0060864	1.0	2.0	17.0	60.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0050572	1.6666666666666667	3.9583333333333335	21.208333333333332	59.5	13.625	24
http://purl.obolibrary.org/obo/DOID_10128	2.0	3.0	18.0	56.0	21.0	3
http://purl.obolibrary.org/obo/DOID_0110989	3.0	4.0	13.0	62.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0110674	4.0	8.0	16.0	55.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0001816	7.75	19.0	18.375	43.125	11.875	8
http://purl.obolibrary.org/obo/DOID_0111382	1.0	2.0	21.0	62.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111381	1.0	2.0	15.0	56.0	25.0	1
http://purl.obolibrary.org/obo/DOID_0080717	1.0	0.0	4.0	32.0	62.0	1
http://purl.obolibrary.org/obo/DOID_3457	0.0	1.0	10.0	70.0	18.0	1
http://purl.obolibrary.org/obo/DOID_13800	1.0	2.0	16.0	65.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0060656	2.0	4.0	23.0	56.0	15.0	1
http://purl.obolibrary.org/obo/DOID_10595	1.12987012987013	3.012987012987013	21.272727272727273	60.98701298701299	13.597402597402597	77
http://purl.obolibrary.org/obo/DOID_0080727	2.0	2.0	11.0	59.0	26.0	1
http://purl.obolibrary.org/obo/DOID_0111131	3.0	7.0	23.0	56.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0040092	4.0	9.0	14.0	58.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0060254	1.4	3.6	16.4	52.2	26.0	5
http://purl.obolibrary.org/obo/DOID_3010	1.0	2.0	15.0	67.0	15.0	1
http://purl.obolibrary.org/obo/DOID_1324	3.7142857142857144	9.928571428571429	21.928571428571427	50.142857142857146	14.25	28
http://purl.obolibrary.org/obo/DOID_1921	12.0	25.0	15.0	36.0	12.0	1
http://purl.obolibrary.org/obo/DOID_5812	1.0	1.0	11.0	45.0	42.0	1
http://purl.obolibrary.org/obo/DOID_0111228	1.0	2.0	23.0	63.0	12.0	1
http://purl.obolibrary.org/obo/DOID_10930	1.0	6.0	26.0	58.0	9.0	1
http://purl.obolibrary.org/obo/DOID_8455	1.0	1.0	13.0	55.0	29.0	1
http://purl.obolibrary.org/obo/DOID_0111762	1.0	1.0	11.0	61.0	27.0	1
http://purl.obolibrary.org/obo/DOID_0111094	1.0	3.0	22.0	60.0	13.0	1
http://purl.obolibrary.org/obo/DOID_9455	1.4736842105263157	3.210526315789474	18.385964912280702	56.05263157894737	20.789473684210527	57
http://purl.obolibrary.org/obo/DOID_12402	1.0	3.0	39.0	50.0	6.0	1
http://purl.obolibrary.org/obo/DOID_0080485	1.0	3.0	19.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0110385	2.0	8.0	36.0	47.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0060638	1.0	0.0	8.0	57.0	34.0	1
http://purl.obolibrary.org/obo/DOID_0111969	1.0	1.0	18.0	62.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0060280	2.0	2.0	20.0	60.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0080596	3.0	4.0	11.0	62.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0112133	2.0	2.0	13.0	44.0	40.0	1
http://purl.obolibrary.org/obo/DOID_0060547	2.0	3.0	14.0	62.0	19.0	1
http://purl.obolibrary.org/obo/DOID_0070293	1.0	3.0	24.0	62.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0111618	1.0	1.0	12.0	47.0	38.0	1
http://purl.obolibrary.org/obo/DOID_0060364	3.0	5.0	14.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_1495	19.0	51.0	12.0	13.0	5.0	1
http://purl.obolibrary.org/obo/DOID_4525	5.0	13.0	23.0	48.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0111120	2.0	4.0	16.0	64.0	14.0	1
http://purl.obolibrary.org/obo/DOID_4948	3.75	10.75	23.5	50.25	11.75	4
http://purl.obolibrary.org/obo/DOID_12510	2.0	9.0	30.0	51.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0112165	2.0	5.0	23.0	58.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0110276	1.0	2.0	19.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_7079	7.0	41.0	44.0	6.0	2.0	1
http://purl.obolibrary.org/obo/DOID_0112037	1.0	2.0	16.0	54.0	27.0	1
http://purl.obolibrary.org/obo/DOID_0040076	3.0	8.0	26.0	53.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0110957	1.0	2.0	21.0	64.0	12.0	1
http://purl.obolibrary.org/obo/DOID_10071	2.0	4.0	18.0	58.0	18.0	1
http://purl.obolibrary.org/obo/DOID_6812	2.0	11.0	47.0	35.0	5.0	1
http://purl.obolibrary.org/obo/DOID_7379	3.0	5.0	13.0	62.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0110830	1.0	3.0	22.0	61.0	13.0	1
http://purl.obolibrary.org/obo/DOID_8692	4.125	13.1875	23.8125	47.625	11.0625	16
http://purl.obolibrary.org/obo/DOID_0070117	5.0	12.0	17.0	52.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0110159	1.0	3.0	22.0	64.0	10.0	1
http://purl.obolibrary.org/obo/DOID_12663	1.0	1.0	12.0	43.0	42.0	1
http://purl.obolibrary.org/obo/DOID_0080124	2.0	1.0	6.0	35.0	57.0	1
http://purl.obolibrary.org/obo/DOID_0040085	11.0	23.0	18.0	35.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0060565	2.3333333333333335	4.666666666666667	20.0	56.333333333333336	16.666666666666668	3
http://purl.obolibrary.org/obo/DOID_9274	5.0	10.0	18.0	52.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0110067	1.0	1.0	9.0	70.0	20.0	1
http://purl.obolibrary.org/obo/DOID_5134	7.0	19.0	22.0	42.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0110208	2.0	5.0	17.0	60.0	16.0	1
http://purl.obolibrary.org/obo/DOID_12028	4.0	13.0	29.0	46.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0111035	1.0	2.0	19.0	63.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0040050	4.0	12.0	26.0	47.0	10.0	1
http://purl.obolibrary.org/obo/DOID_11180	4.428571428571429	19.857142857142858	26.0	40.142857142857146	9.857142857142858	14
http://purl.obolibrary.org/obo/DOID_0110532	2.0	5.0	20.0	59.0	13.0	1
http://purl.obolibrary.org/obo/DOID_7442	1.0	2.0	15.0	68.0	13.0	1
http://purl.obolibrary.org/obo/DOID_3672	18.5	35.5	22.5	19.5	4.0	2
http://purl.obolibrary.org/obo/DOID_0080288	2.0	3.0	14.0	66.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0080061	2.0	1.0	7.0	42.0	48.0	1
http://purl.obolibrary.org/obo/DOID_819	1.0	2.0	16.0	61.0	19.0	1
http://purl.obolibrary.org/obo/DOID_1923	1.3170731707317074	2.0	15.78048780487805	53.853658536585364	27.0	41
http://purl.obolibrary.org/obo/DOID_0050676	1.0	1.0	14.0	59.0	24.0	1
http://purl.obolibrary.org/obo/DOID_0110307	2.0	5.0	16.0	62.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0111574	2.0	7.0	35.0	48.0	8.0	1
http://purl.obolibrary.org/obo/DOID_0080641	3.0	11.0	24.0	52.0	10.0	1
http://purl.obolibrary.org/obo/DOID_13098	2.0	4.0	23.0	60.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0080370	2.0	10.0	36.0	44.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0060230	1.0	1.0	12.0	35.0	50.0	1
http://purl.obolibrary.org/obo/DOID_0070029	2.0	2.0	14.0	53.0	30.0	1
http://purl.obolibrary.org/obo/DOID_0080380	1.0	3.0	18.0	58.0	20.0	1
http://purl.obolibrary.org/obo/DOID_0060572	3.0	7.0	28.0	52.0	10.0	1
http://purl.obolibrary.org/obo/DOID_10606	1.0	1.0	14.0	59.0	24.0	1
http://purl.obolibrary.org/obo/DOID_0111852	1.0	2.0	15.0	57.0	26.0	1
http://purl.obolibrary.org/obo/DOID_5539	5.0	19.0	36.0	33.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0110514	3.0	7.0	18.0	57.0	14.0	1
http://purl.obolibrary.org/obo/DOID_60008	2.0	5.5	21.0	58.5	13.5	2
http://purl.obolibrary.org/obo/DOID_0060895	1.0	1.0	10.0	66.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0110622	2.0	1.0	7.0	43.0	47.0	1
http://purl.obolibrary.org/obo/DOID_0070251	4.0	7.0	14.0	60.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0060346	2.0	7.0	29.0	51.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0050994	2.0	1.0	5.0	49.0	43.0	1
http://purl.obolibrary.org/obo/DOID_0070196	1.0	2.0	20.0	55.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0112073	1.0	2.0	15.0	69.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111331	1.0	1.0	15.0	48.0	35.0	1
http://purl.obolibrary.org/obo/DOID_0080058	2.0	1.0	8.0	42.0	47.0	1
http://purl.obolibrary.org/obo/DOID_0050211	1.0	0.0	6.0	29.0	64.0	1
http://purl.obolibrary.org/obo/DOID_0112145	1.0	1.0	15.0	58.0	25.0	1
http://purl.obolibrary.org/obo/DOID_0111812	1.0	2.0	16.0	57.0	24.0	1
http://purl.obolibrary.org/obo/DOID_0060571	3.0	5.0	14.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_6316	1.0	3.0	17.0	62.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0112122	1.0	2.0	19.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_7	2.38669825689626	6.356574716534101	20.09070908783212	52.96361482484346	18.175833474361145	5909
http://purl.obolibrary.org/obo/DOID_0110150	1.0	8.0	42.0	42.0	6.0	1
http://purl.obolibrary.org/obo/DOID_0111575	1.6666666666666667	4.333333333333333	21.333333333333332	59.0	13.666666666666666	3
http://purl.obolibrary.org/obo/DOID_5917	4.0	9.0	21.0	53.0	13.0	1
http://purl.obolibrary.org/obo/DOID_3265	1.3333333333333333	1.8333333333333333	18.666666666666668	61.5	16.5	6
http://purl.obolibrary.org/obo/DOID_0070290	1.0	3.0	24.0	62.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0111477	1.0	1.0	17.0	53.0	27.0	1
http://purl.obolibrary.org/obo/DOID_0110712	2.0	4.0	20.0	53.0	21.0	1
http://purl.obolibrary.org/obo/DOID_0110077	6.0	15.0	17.0	49.0	13.0	1
http://purl.obolibrary.org/obo/DOID_12559	1.0	2.0	17.0	54.0	26.0	1
http://purl.obolibrary.org/obo/DOID_0060770	3.3333333333333335	6.0	16.0	58.333333333333336	16.666666666666668	3
http://purl.obolibrary.org/obo/DOID_4914	3.0	7.0	25.0	54.0	11.0	1
http://purl.obolibrary.org/obo/DOID_5642	1.0	0.0	15.0	31.0	52.0	1
http://purl.obolibrary.org/obo/DOID_0111806	1.0	2.0	18.0	63.0	15.0	1
http://purl.obolibrary.org/obo/DOID_1210	1.5	2.0	15.5	58.0	22.5	2
http://purl.obolibrary.org/obo/DOID_0050523	4.0	20.0	41.0	30.0	5.0	1
http://purl.obolibrary.org/obo/DOID_0111373	1.0	2.0	22.0	61.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0111511	1.0	2.0	17.0	61.0	19.0	1
http://purl.obolibrary.org/obo/DOID_1993	4.5	14.625	27.0	44.875	9.25	8
http://purl.obolibrary.org/obo/DOID_0070098	3.0	8.0	26.0	52.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0090004	1.0	1.0	11.0	47.0	40.0	1
http://purl.obolibrary.org/obo/DOID_0110840	1.0	5.0	28.0	56.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0080145	10.0	46.0	26.0	14.0	4.0	1
http://purl.obolibrary.org/obo/DOID_0050796	2.0	2.0	11.0	61.0	25.0	1
http://purl.obolibrary.org/obo/DOID_3001	3.0	8.5	20.0	56.5	12.0	2
http://purl.obolibrary.org/obo/DOID_0060562	1.0	4.0	25.0	57.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0070162	1.4	1.6	11.8	49.2	36.2	5
http://purl.obolibrary.org/obo/DOID_0050940	3.0	7.0	25.0	54.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0110342	1.0	3.0	20.0	63.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0050978	2.0	2.0	11.0	49.0	36.0	1
http://purl.obolibrary.org/obo/DOID_5696	6.0	17.0	23.0	43.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0080753	2.3333333333333335	6.333333333333333	23.333333333333332	56.0	12.0	3
http://purl.obolibrary.org/obo/DOID_0040036	3.0	10.0	27.0	50.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0080966	1.0	0.0	5.0	23.0	70.0	1
http://purl.obolibrary.org/obo/DOID_1974	1.0	2.0	16.0	67.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0050475	1.0	3.0	23.0	59.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0110152	1.0	4.0	27.0	58.0	10.0	1
http://purl.obolibrary.org/obo/DOID_3565	4.0	12.666666666666666	19.333333333333332	45.666666666666664	18.333333333333332	6
http://purl.obolibrary.org/obo/DOID_1510	4.454545454545454	7.7272727272727275	22.454545454545453	51.18181818181818	14.090909090909092	11
http://purl.obolibrary.org/obo/DOID_3418	9.0	18.333333333333332	12.333333333333334	34.333333333333336	25.666666666666668	3
http://purl.obolibrary.org/obo/DOID_0112237	1.0	2.0	17.0	58.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0060854	1.0	1.0	15.0	59.0	24.0	1
http://purl.obolibrary.org/obo/DOID_0060410	1.0	1.0	14.0	46.0	37.0	1
http://purl.obolibrary.org/obo/DOID_2997	1.0	1.0	9.0	52.0	37.0	1
http://purl.obolibrary.org/obo/DOID_0040101	4.0	12.0	27.0	48.0	10.0	1
http://purl.obolibrary.org/obo/DOID_11076	1.0	1.0	12.0	51.0	35.0	1
http://purl.obolibrary.org/obo/DOID_0112125	1.0	2.0	19.0	64.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0112235	1.0	2.0	15.0	57.0	25.0	1
http://purl.obolibrary.org/obo/DOID_0110812	2.0	4.0	23.0	60.0	12.0	1
http://purl.obolibrary.org/obo/DOID_11722	2.0	1.0	9.0	39.0	49.0	1
http://purl.obolibrary.org/obo/DOID_8997	1.0	2.0	15.0	58.0	24.0	1
http://purl.obolibrary.org/obo/DOID_0060057	1.0	2.0	18.0	62.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0080524	1.8	5.0	21.0	58.0	14.4	5
http://purl.obolibrary.org/obo/DOID_3388	1.8	4.6	22.6	54.2	16.8	5
http://purl.obolibrary.org/obo/DOID_0070254	10.0	25.0	18.0	37.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0060268	1.0	1.0	10.0	44.0	44.0	1
http://purl.obolibrary.org/obo/DOID_0040094	1.0	1.0	11.0	64.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0090081	2.0	3.0	13.0	65.0	17.0	1
http://purl.obolibrary.org/obo/DOID_9903	2.0	3.0	18.0	60.0	18.0	1
http://purl.obolibrary.org/obo/DOID_2913	4.333333333333333	15.0	18.0	45.0	18.0	3
http://purl.obolibrary.org/obo/DOID_0110267	2.0	4.0	16.0	64.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0050919	1.0	2.0	18.0	56.0	23.0	1
http://purl.obolibrary.org/obo/DOID_10691	1.0	2.0	16.0	67.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0050800	1.0	1.0	13.0	42.0	42.0	1
http://purl.obolibrary.org/obo/DOID_0060431	3.0	7.0	23.0	54.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0112171	1.0	0.0	6.0	30.0	62.0	1
http://purl.obolibrary.org/obo/DOID_1616	0.0	0.0	1.0	9.0	90.0	1
http://purl.obolibrary.org/obo/DOID_9138	2.0	8.0	29.0	52.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0060279	1.0	1.0	13.0	39.0	46.0	1
http://purl.obolibrary.org/obo/DOID_0080690	2.5	5.178571428571429	16.035714285714285	56.42857142857143	19.678571428571427	28
http://purl.obolibrary.org/obo/DOID_0111285	2.0	3.0	14.0	65.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0080927	1.0	1.0	17.0	58.0	23.0	1
http://purl.obolibrary.org/obo/DOID_0110553	1.0	2.0	20.0	58.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0070308	1.0	3.0	22.0	61.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111616	1.0	2.0	18.0	60.0	18.0	1
http://purl.obolibrary.org/obo/DOID_10534	2.5833333333333335	10.25	28.583333333333332	48.25	10.25	12
http://purl.obolibrary.org/obo/DOID_13366	1.0	3.0	20.0	66.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0070060	3.0	6.0	16.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0111450	1.0	1.0	16.0	58.0	24.0	1
http://purl.obolibrary.org/obo/DOID_0090058	1.0	0.0	7.0	56.0	36.0	1
http://purl.obolibrary.org/obo/DOID_0111693	3.0	6.0	15.0	61.0	16.0	1
http://purl.obolibrary.org/obo/DOID_12128	2.0	6.0	28.0	54.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0111326	1.0	1.0	17.0	66.0	15.0	1
http://purl.obolibrary.org/obo/DOID_0050802	2.0	2.0	9.0	43.0	44.0	1
http://purl.obolibrary.org/obo/DOID_3500	2.0	7.0	27.0	54.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0111286	1.0	7.0	40.0	45.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0080084	9.0	27.0	25.0	30.0	9.0	1
http://purl.obolibrary.org/obo/DOID_1229	1.0	3.0	23.0	62.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0111227	2.0	4.0	13.0	64.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0090141	1.0	1.0	15.0	67.0	15.0	1
http://purl.obolibrary.org/obo/DOID_2683	7.181818181818182	18.818181818181817	15.090909090909092	44.81818181818182	14.090909090909092	11
http://purl.obolibrary.org/obo/DOID_0080226	1.0	1.0	15.0	46.0	37.0	1
http://purl.obolibrary.org/obo/DOID_0110585	2.0	4.0	20.0	61.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0111017	2.0	3.0	18.0	62.0	15.0	1
http://purl.obolibrary.org/obo/DOID_10074	1.0	2.0	16.0	59.0	22.0	1
http://purl.obolibrary.org/obo/DOID_0080745	19.0	74.0	6.0	1.0	1.0	1
http://purl.obolibrary.org/obo/DOID_8761	5.666666666666667	16.0	24.666666666666668	42.666666666666664	10.666666666666666	3
http://purl.obolibrary.org/obo/DOID_0050708	4.0	19.0	32.0	38.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0111444	1.0	2.0	17.0	58.0	23.0	1
http://purl.obolibrary.org/obo/DOID_9974	1.375	2.25	11.125	59.25	26.0	8
http://purl.obolibrary.org/obo/DOID_0110828	1.0	3.0	32.333333333333336	54.666666666666664	8.666666666666666	3
http://purl.obolibrary.org/obo/DOID_11198	1.0	1.0	17.0	51.0	29.0	1
http://purl.obolibrary.org/obo/DOID_0060283	2.0	2.0	12.0	59.0	27.0	1
http://purl.obolibrary.org/obo/DOID_0060266	1.0	1.0	9.0	45.0	44.0	1
http://purl.obolibrary.org/obo/DOID_0090102	1.0	1.0	15.0	50.0	33.0	1
http://purl.obolibrary.org/obo/DOID_10440	1.0	1.0	10.0	38.0	50.0	1
http://purl.obolibrary.org/obo/DOID_0090016	1.0	1.0	14.0	49.0	35.0	1
http://purl.obolibrary.org/obo/DOID_0111585	1.0	0.0	11.0	35.0	53.0	1
http://purl.obolibrary.org/obo/DOID_9498	3.0	9.0	25.0	54.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0080828	1.0	1.0	12.0	55.0	31.0	1
http://purl.obolibrary.org/obo/DOID_0111518	1.0	2.0	14.0	68.0	15.0	1
http://purl.obolibrary.org/obo/DOID_3277	3.0	10.666666666666666	22.666666666666668	48.5	15.166666666666666	6
http://purl.obolibrary.org/obo/DOID_12603	5.0	18.130434782608695	22.434782608695652	42.69565217391305	11.91304347826087	23
http://purl.obolibrary.org/obo/DOID_0080740	1.0	1.0	13.0	53.0	31.0	1
http://purl.obolibrary.org/obo/DOID_2148	3.0	9.0	24.0	52.0	11.0	1
http://purl.obolibrary.org/obo/DOID_0111753	1.0	2.0	17.0	56.0	24.0	1
http://purl.obolibrary.org/obo/DOID_0110109	8.0	29.0	26.0	30.0	7.0	1
http://purl.obolibrary.org/obo/DOID_0050690	1.0	2.0	22.0	61.0	14.0	1
http://purl.obolibrary.org/obo/DOID_5386	4.0	9.0	19.0	55.0	13.0	1
http://purl.obolibrary.org/obo/DOID_0112176	1.0	1.0	14.0	61.0	23.0	1
http://purl.obolibrary.org/obo/DOID_7497	1.5	1.5	12.5	47.5	37.0	2
http://purl.obolibrary.org/obo/DOID_0040091	3.0	6.0	22.0	58.0	12.0	1
http://purl.obolibrary.org/obo/DOID_0080416	1.0	0.0	5.0	34.0	60.0	1
http://purl.obolibrary.org/obo/DOID_0081001	3.0	5.0	14.0	61.0	17.0	1
http://purl.obolibrary.org/obo/DOID_0050452	4.0	23.0	58.0	12.0	2.0	1
http://purl.obolibrary.org/obo/DOID_0111263	1.0	2.0	15.0	53.0	29.0	1
http://purl.obolibrary.org/obo/DOID_0080832	1.0	1.0	11.0	72.0	16.0	1
http://purl.obolibrary.org/obo/DOID_11360	1.0	1.0	11.0	47.0	41.0	1
http://purl.obolibrary.org/obo/DOID_0040063	2.0	10.0	33.0	47.0	8.0	1
http://purl.obolibrary.org/obo/DOID_3981	2.0	2.0	12.0	65.0	18.0	1
http://purl.obolibrary.org/obo/DOID_0111870	1.0	4.0	24.0	58.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0080738	2.0	1.0	7.0	38.0	52.0	1
http://purl.obolibrary.org/obo/DOID_10123	1.5555555555555556	3.111111111111111	15.777777777777779	48.44444444444444	30.666666666666668	9
http://purl.obolibrary.org/obo/DOID_26	2.8620689655172415	8.448275862068966	22.24137931034483	50.48275862068966	16.0	29
http://purl.obolibrary.org/obo/DOID_0110418	2.0	8.0	32.0	49.0	9.0	1
http://purl.obolibrary.org/obo/DOID_0080444	1.0	1.0	13.0	51.0	34.0	1
http://purl.obolibrary.org/obo/DOID_0070049	3.0	6.0	16.0	62.0	14.0	1
http://purl.obolibrary.org/obo/DOID_0110597	2.0	2.0	11.0	52.0	34.0	1
http://purl.obolibrary.org/obo/DOID_0060838	1.0	2.0	17.0	65.0	16.0	1
http://purl.obolibrary.org/obo/DOID_0050776	1.5348837209302326	2.302325581395349	16.232558139534884	56.86046511627907	23.046511627906977	43
http://purl.obolibrary.org/obo/DOID_12803	1.0	4.0	29.0	56.0	10.0	1
http://purl.obolibrary.org/obo/DOID_0110633	1.0	1.0	11.0	34.0	54.0	1
http://purl.obolibrary.org/obo/DOID_0110832	1.0	4.0	26.0	58.0	10.0	1
